code,name
4680,Round One Corporation (4680) Adjusted Stock Prices
4681,Resorttrust Inc. (4681) Adjusted Stock Prices
4684,Obic Co. Ltd. (4684) Adjusted Stock Prices
4685,Ryoyu Systems Co. Ltd. (4685) Adjusted Stock Prices
4686,Justsystems Corp. (4686) Adjusted Stock Prices
4687,TDC Software Engineering Inc. (4687) Adjusted Stock Prices
4689,Yahoo Japan Corporation (4689) Adjusted Stock Prices
4690,Nippon Pallet Pool Co. Ltd (4690) Adjusted Stock Prices
4691,WASHINGTON HOTEL CORPORATION
4694,BML Inc. (4694) Adjusted Stock Prices
4696,Watabe Wedding Corporation (4696) Adjusted Stock Prices
4699,"Uchida Esco Co., Ltd. (4699) Adjusted Stock Prices"
4704,Trend Micro Incorporated (4704) Adjusted Stock Prices
4705,Clip Corporation (4705) Adjusted Stock Prices
4707,Kitac Corporation (4707) Adjusted Stock Prices
4708,Relia Inc. (4708) Adjusted Stock Prices
4709,Information Development Co. Ltd (4709) Adjusted Stock Prices
4712,"Adores, Inc. (4712) Adjusted Stock Prices"
4714,Riso Kyoiku Co. Ltd. (4714) Adjusted Stock Prices
4716,Oracle Corporation Japan (4716) Adjusted Stock Prices
4718,"Waseda Academy Co., Ltd. (4718) Adjusted Stock Prices"
4719,Alpha Systems Inc (4719) Adjusted Stock Prices
4720,Johnan Academic Preparatory Institute Inc (4720) Adjusted Stock Prices
4722,Future Corporation (4722) Adjusted Stock Prices
4725,CAC Holdings Corporation (4725) Adjusted Stock Prices
4726,Softbank Technology Corp. (4726) Adjusted Stock Prices
4728,"Tose Co.,Ltd. (4728) Adjusted Stock Prices"
4732,"USS Co.,Ltd. (4732) Adjusted Stock Prices"
4733,Obic Business Consultants Co. Ltd (4733) Adjusted Stock Prices
4734,Being Co. Ltd. (4734) Adjusted Stock Prices
4735,Kyoshin Co. Ltd. (4735) Adjusted Stock Prices
4736,Nippon Rad Inc (4736) Adjusted Stock Prices
4739,Itochu Techno-Solutions Corp. (4739) Adjusted Stock Prices
4743,Itfor Inc (4743) Adjusted Stock Prices
4745,"Tokyo Individualized Educational Institute, Inc. (4745) Adjusted Stock Prices"
4746,"Toukei Computer Co.,Ltd. (4746) Adjusted Stock Prices"
4748,Kozo Keikaku Engineering Inc. (4748) Adjusted Stock Prices
4750,Daisan Co. Ltd. (4750) Adjusted Stock Prices
4751,"CyberAgent,Inc. (4751) Adjusted Stock Prices"
4752,Showa System Engineering Corporation (4752) Adjusted Stock Prices
4754,Tosnet Corporation (4754) Adjusted Stock Prices
4755,Rakuten Inc. (4755) Adjusted Stock Prices
4760,Alpha Co. Ltd. (4760) Adjusted Stock Prices
4761,Sakura Kcs Corporation (4761) Adjusted Stock Prices
4762,Xnet Corp. (4762) Adjusted Stock Prices
4763,Creek & River Co. Ltd (4763) Adjusted Stock Prices
4764,Digital Design Co. Ltd (4764) Adjusted Stock Prices
4765,Morningstar Japan K.K. (4765) Adjusted Stock Prices
4766,PA Co. Ltd. (4766) Adjusted Stock Prices
4767,"Tow Co., Ltd. (4767) Adjusted Stock Prices"
4768,Otsuka Corp. (4768) Adjusted Stock Prices
4769,"Information Creative Co., Ltd. (4769) Adjusted Stock Prices"
4770,Zuken Elmic Inc (4770) Adjusted Stock Prices
4771,F & M Co. Ltd (4771) Adjusted Stock Prices
4772,Digital Adventure Inc (4772) Adjusted Stock Prices
4776,Cybozu Inc (4776) Adjusted Stock Prices
4777,Gala Incorporated (4777) Adjusted Stock Prices
4779,Softbrain Co. Ltd (4779) Adjusted Stock Prices
4781,"Nihon Housing Co., Ltd. (4781) Adjusted Stock Prices"
4783,"Nippon Computer Dynamics Co., Ltd. (4783) Adjusted Stock Prices"
4784,GMO AD Partners Inc (4784) Adjusted Stock Prices
4792,"YAMADA Consulting Group Co.,Ltd. (4792) Adjusted Stock Prices"
4800,Oricon Inc. (4800) Adjusted Stock Prices
4801,"Central Sports Co., Ltd. (4801) Adjusted Stock Prices"
4809,Paraca Inc. (4809) Adjusted Stock Prices
4812,Information Services International-Dentsu Ltd. (4812) Adjusted Stock Prices
4813,Access Co. Ltd (4813) Adjusted Stock Prices
4814,Nextware Ltd (4814) Adjusted Stock Prices
4816,"Toei Animation Co., Ltd. (4816) Adjusted Stock Prices"
4819,"Digital Garage, Inc. (4819) Adjusted Stock Prices"
4820,"EM Systems Co., Ltd. (4820) Adjusted Stock Prices"
4824,Mediaseek Inc. (4824) Adjusted Stock Prices
4825,Weathernews Inc (4825) Adjusted Stock Prices
4826,"Computer Institute of Japan, Ltd. (4826) Adjusted Stock Prices"
4828,Toyo Business Engineering Corp. (4828) Adjusted Stock Prices
4829,Nihon Enterprise Co Ltd (4829) Adjusted Stock Prices
4832,JFE Systems Inc. (4832) Adjusted Stock Prices
4833,Pado Corp (4833) Adjusted Stock Prices
4837,Shidax Corp. (4837) Adjusted Stock Prices
4838,Space Shower Networks Inc (4838) Adjusted Stock Prices
4839,Wowow Inc (4839) Adjusted Stock Prices
4840,TriIs Incorporated (4840) Adjusted Stock Prices
4845,Scala Inc. (4845) Adjusted Stock Prices
4847,Intelligent Wave Inc (4847) Adjusted Stock Prices
4848,Fullcast Holdings Co Ltd (4848) Adjusted Stock Prices
4849,En-Japan Inc (4849) Adjusted Stock Prices
4875,"MediciNova, Inc. (4875) Adjusted Stock Prices"
4880,"CellSource Co.,Ltd."
4901,Fujifilm Holdings Corp. (4901) Adjusted Stock Prices
4902,Konica Minolta Inc. (4902) Adjusted Stock Prices
4911,Shiseido Company Limited (4911) Adjusted Stock Prices
4912,Lion Corporation (4912) Adjusted Stock Prices
4914,Takasago International Corporation (4914) Adjusted Stock Prices
4917,Mandom Corporation (4917) Adjusted Stock Prices
4918,Ivy Cosmetics Corporation (4918) Adjusted Stock Prices
4919,Milbon Co. Ltd. (4919) Adjusted Stock Prices
4920,Nippon Shikizai Inc (4920) Adjusted Stock Prices
4921,Fancl Corporation (4921) Adjusted Stock Prices
4922,Kose Corporation (4922) Adjusted Stock Prices
4923,Cota Co (4923) Adjusted Stock Prices
4925,Haba Laboratories Inc (4925) Adjusted Stock Prices
4926,C`bon Cosmetics (4926) Adjusted Stock Prices
4927,Pola Orbis Holdings Inc. (4927) Adjusted Stock Prices
4928,Noevir Holdings Co.Ltd. (4928) Adjusted Stock Prices
4929,Adjuvant Cosme Japan Co. Ltd (4929) Adjusted Stock Prices
4931,"Shinnihonseiyaku Co.,Ltd. "
4951,S. T. Corp. (4951) Adjusted Stock Prices
4952,SDS Biotech K.K. (4952) Adjusted Stock Prices
4955,Agro-Kanesho Co. Ltd (4955) Adjusted Stock Prices
4956,Konishi Co. Ltd (4956) Adjusted Stock Prices
4957,Yasuhara Chemical Co Ltd (4957) Adjusted Stock Prices
4958,T.Hasegawa Co. Ltd (4958) Adjusted Stock Prices
4960,Chemipro Kasei Kaisha Ltd. (4960) Adjusted Stock Prices
4962,Goo Chemical Co Ltd (4962) Adjusted Stock Prices
4963,Seiko PMC Corp. (4963) Adjusted Stock Prices
4966,C. Uyemura & Co. Ltd. (4966) Adjusted Stock Prices
4967,Kobayashi Pharmaceutical Co. Ltd (4967) Adjusted Stock Prices
4968,Arakawa Chemical Industries Ltd (4968) Adjusted Stock Prices
4970,"Toyo Gosei Co., Ltd. (4970) Adjusted Stock Prices"
4971,MEC Company Ltd. (4971) Adjusted Stock Prices
4972,Soken Chemical & Engineering Co. Ltd. (4972) Adjusted Stock Prices
4973,Japan Pure Chemical (4973) Adjusted Stock Prices
4974,Takara Bio Inc. (4974) Adjusted Stock Prices
4975,JCU Corporation (4975) Adjusted Stock Prices
4976,Toyo Drilube Co Ltd. (4976) Adjusted Stock Prices
4977,Nitta Gelatin Inc. (4977) Adjusted Stock Prices
4978,ReproCELL Incorporated (4978) Adjusted Stock Prices
4979,OAT Agrio Co.Ltd (4979) Adjusted Stock Prices
4980,Dexerials Corporation (4980) Adjusted Stock Prices
4985,"Earth Chemical Co., Ltd. (4985) Adjusted Stock Prices"
4987,Teraoka Seisakusho Co. Ltd (4987) Adjusted Stock Prices
4990,Showa Chemical Industry Co. Ltd. (4990) Adjusted Stock Prices
4992,Hokko Chemical Industry Co Ltd (4992) Adjusted Stock Prices
4994,Taisei Lamick Co. (4994) Adjusted Stock Prices
4996,Kumiai Chemical Industry Co. Ltd (4996) Adjusted Stock Prices
4997,Nihon Nohyaku Co. Ltd. (4997) Adjusted Stock Prices
4998,Fumakilla Limited (4998) Adjusted Stock Prices
4999,Cemedine Co Ltd (4999) Adjusted Stock Prices
5008,Toa Oil Co. Ltd (5008) Adjusted Stock Prices
5009,Fuji Kosan Company Ltd. (5009) Adjusted Stock Prices
5010,Nippon Seiro Co. Ltd. (5010) Adjusted Stock Prices
5011,Nichireki Co. Ltd. (5011) Adjusted Stock Prices
5013,Yushiro Chemical Industry Co Ltd (5013) Adjusted Stock Prices
5015,BP Castrol K.K. (5015) Adjusted Stock Prices
5017,Fuji Oil Company Ltd (5017) Adjusted Stock Prices
5018,Moresco Corporation (5018) Adjusted Stock Prices
5019,Idemitsu Kosan Co.Ltd (5019) Adjusted Stock Prices
5020,"JX Holdings,Inc. (5020) Adjusted Stock Prices"
5021,Cosmo Energy Holdings Company Limited (5021) Adjusted Stock Prices
5070,DRAFT Inc.
5071,VIS co.ltd.
5101,Yokohama Rubber Co. Ltd (5101) Adjusted Stock Prices
5103,Showa Holdings Co Ltd (5103) Adjusted Stock Prices
5104,Nitto Kako Co. Ltd. (5104) Adjusted Stock Prices
5105,Toyo Tire & Rubber Co. Ltd (5105) Adjusted Stock Prices
5108,Bridgestone Corporation (5108) Adjusted Stock Prices
5110,Sumitomo Rubber Industries Ltd. (5110) Adjusted Stock Prices
5121,Fujikura Rubber Ltd. (5121) Adjusted Stock Prices
5122,Okamoto Industries Inc (5122) Adjusted Stock Prices
5142,Achilles Corporation (5142) Adjusted Stock Prices
5161,Nishikawa Rubber Co. Ltd. (5161) Adjusted Stock Prices
5162,Asahi Rubber Inc. (5162) Adjusted Stock Prices
5184,Nichirin Co. Ltd. (5184) Adjusted Stock Prices
5185,Fukoku Co Ltd (5185) Adjusted Stock Prices
5186,Nitta Corporation (5186) Adjusted Stock Prices
5187,Create Medic Co Ltd (5187) Adjusted Stock Prices
5189,Sakura Rubber Co. Ltd. (5189) Adjusted Stock Prices
5191,Sumitomo Riko Company Limited (5191) Adjusted Stock Prices
5192,Mitsuboshi Belting Ltd. (5192) Adjusted Stock Prices
5194,Sagami Rubber Industries Co. Ltd. (5194) Adjusted Stock Prices
5195,Bando Chemical Industries Ltd (5195) Adjusted Stock Prices
5199,Fuji Latex Co. Ltd. (5199) Adjusted Stock Prices
5201,Asahi Glass Co. Ltd (5201) Adjusted Stock Prices
5202,Nippon Sheet Glass Company Limited (5202) Adjusted Stock Prices
5204,Ishizuka Glass Co Ltd (5204) Adjusted Stock Prices
5208,Arisawa Mfg. Co. Ltd (5208) Adjusted Stock Prices
5210,Nihon Yamamura Glass Co. Ltd. (5210) Adjusted Stock Prices
5212,Fuji Glass Co Ltd (5212) Adjusted Stock Prices
5214,Nippon Electric Glass Co. Ltd. (5214) Adjusted Stock Prices
5216,"Kuramoto Co., Ltd. (5216) Adjusted Stock Prices"
5217,Techno Quartz Inc. (5217) Adjusted Stock Prices
5218,Ohara Inc (5218) Adjusted Stock Prices
5232,Sumitomo Osaka Cement Co. Ltd. (5232) Adjusted Stock Prices
5233,Taiheiyo Cement Corporation (5233) Adjusted Stock Prices
5237,Nozawa Corporation (5237) Adjusted Stock Prices
5261,Resol Holdings Co. Ltd. (5261) Adjusted Stock Prices
5262,Nippon Hume Coporation (5262) Adjusted Stock Prices
5268,Asahi Concrete Works Co. Ltd (5268) Adjusted Stock Prices
5269,Nippon Concrete Industries Co. Ltd. (5269) Adjusted Stock Prices
5271,Toyo Asano Foundation Co. Ltd (5271) Adjusted Stock Prices
5273,Mitani Sekisan Co. Ltd. (5273) Adjusted Stock Prices
5277,Spancrete Corporation (5277) Adjusted Stock Prices
5279,Nihon Kogyo Co. Ltd (5279) Adjusted Stock Prices
5280,"Yoshicon Co., Ltd. (5280) Adjusted Stock Prices"
5282,Geostr Corporation (5282) Adjusted Stock Prices
5283,Takamisawa Co. Ltd. (5283) Adjusted Stock Prices
5284,"Yamau Co., Ltd. (5284) Adjusted Stock Prices"
5285,Yamax Corp. (5285) Adjusted Stock Prices
5287,ITO Yogyo Co. Ltd. (5287) Adjusted Stock Prices
5288,Asia Pile Holdings Corporation (5288) Adjusted Stock Prices
5290,Vertex Corporation ** 
5301,Tokai Carbon Co. Ltd (5301) Adjusted Stock Prices
5302,Nippon Carbon Co. Ltd. (5302) Adjusted Stock Prices
5304,"SEC Carbon, Ltd. (5304) Adjusted Stock Prices"
5310,"Toyo Tanso Co., Ltd. (5310) Adjusted Stock Prices"
5331,Noritake Co. Limited (5331) Adjusted Stock Prices
5332,Toto Ltd (5332) Adjusted Stock Prices
5333,NGK Insulators Ltd. (5333) Adjusted Stock Prices
5334,NGK Spark Plug Co. Ltd. (5334) Adjusted Stock Prices
5337,Danto Holdings Corp. (5337) Adjusted Stock Prices
5341,Asahi Eito Co. Ltd. (5341) Adjusted Stock Prices
5344,Maruwa Co. Ltd (5344) Adjusted Stock Prices
5351,Shinagawa Refractories Co. Ltd. (5351) Adjusted Stock Prices
5352,Krosaki Harima Corporation (5352) Adjusted Stock Prices
5355,Nippon Crucible Co. Ltd. (5355) Adjusted Stock Prices
5357,Yotai Refersactories Co. Ltd (5357) Adjusted Stock Prices
5358,Isolite Insulating Products Company Limited (5358) Adjusted Stock Prices
5363,Tyk Corporation (5363) Adjusted Stock Prices
5367,Nikkato Corporation (5367) Adjusted Stock Prices
5368,"JAPAN INSULATION CO.,LTD."
5380,Shinto Company Limited (5380) Adjusted Stock Prices
5381,Mipox Corporation (5381) Adjusted Stock Prices
5384,Fujimi Incorporated (5384) Adjusted Stock Prices
5386,Tsuruya Co (5386) Adjusted Stock Prices
5387,"Chiyoda Ute Co., Ltd. (5387) Adjusted Stock Prices"
5388,Kunimine Industries Co. Ltd. (5388) Adjusted Stock Prices
5391,A&A Material Corporation (5391) Adjusted Stock Prices
5393,Nichias Corporation (5393) Adjusted Stock Prices
5395,Riken Corundum Company Limited (5395) Adjusted Stock Prices
5401,Nippon Steel & Sumitomo Metal Corporation (5401) Adjusted Stock Prices
5406,Kobe Steel Ltd (5406) Adjusted Stock Prices
5408,nakayama Steel Works Ltd. (5408) Adjusted Stock Prices
5410,Godo Steel Ltd (5410) Adjusted Stock Prices
5411,"JFE Holdings, Inc. (5411) Adjusted Stock Prices"
5423,Tokyo Steel Manufacturing Co. Ltd (5423) Adjusted Stock Prices
5440,Kyoei Steel Ltd (5440) Adjusted Stock Prices
5444,Yamato Kogyo Co Ltd (5444) Adjusted Stock Prices
5445,Tokyo Tekko Co. Ltd (5445) Adjusted Stock Prices
5446,Hokuetsu Metal Co Ltd (5446) Adjusted Stock Prices
5449,Osaka Steel Co. Ltd (5449) Adjusted Stock Prices
5451,Yodogawa Steel Works Ltd (5451) Adjusted Stock Prices
5458,Takasago Tekko K.K. (5458) Adjusted Stock Prices
5463,Maruichi Steel Tube Ltd. (5463) Adjusted Stock Prices
5464,Mory Industries Inc. (5464) Adjusted Stock Prices
5471,Daido Steel Co. Ltd (5471) Adjusted Stock Prices
5476,Nippon Koshuha Steel Co. Ltd. (5476) Adjusted Stock Prices
5480,Nippon Yakin Kogyo Co. Ltd. (5480) Adjusted Stock Prices
5481,Sanyo Special Steel Co. Ltd. (5481) Adjusted Stock Prices
5482,Aichi Steel Corp. (5482) Adjusted Stock Prices
5484,"Tohoku Steel Co., Ltd. (5484) Adjusted Stock Prices"
5486,Hitachi Metals Ltd (5486) Adjusted Stock Prices
5491,Nippon Kinzoku Co. Ltd. (5491) Adjusted Stock Prices
5541,Pacific Metals Co. Ltd. (5541) Adjusted Stock Prices
5542,Shinhokoku Steel Corp. (5542) Adjusted Stock Prices
5563,Nippon Denko Co. Ltd. (5563) Adjusted Stock Prices
5602,Kurimoto Ltd (5602) Adjusted Stock Prices
5603,Kogi Corporation (5603) Adjusted Stock Prices
5609,Nippon Chuzo K K (5609) Adjusted Stock Prices
5610,Daiwa Heavy Industry Co. Ltd (5610) Adjusted Stock Prices
5612,Nippon Chutetsukan K K (5612) Adjusted Stock Prices
5614,Kawakin Holdings Co Ltd (5614) Adjusted Stock Prices
5631,Japan Steel Works Ltd (5631) Adjusted Stock Prices
5632,Mitsubishi Steel Mfg. Co. Ltd. (5632) Adjusted Stock Prices
5644,Metalart Corporation (5644) Adjusted Stock Prices
5658,Nichia Steel Works Ltd. (5658) Adjusted Stock Prices
5659,Nippon Seisen Co. Ltd. (5659) Adjusted Stock Prices
5660,Shinko Wire Company Ltd. (5660) Adjusted Stock Prices
5690,REVER HOLDINGS CORPORATION
5695,Powdertech Co. Ltd. (5695) Adjusted Stock Prices
5697,Sanyu Co. Ltd. (5697) Adjusted Stock Prices
5698,Envipro Holdings Inc (5698) Adjusted Stock Prices
5699,"IBOKIN Co.,Ltd."
5702,Daiki Aluminium Industry Co. Ltd. (5702) Adjusted Stock Prices
5703,Nippon Light Metal Holdings Company Ltd (5703) Adjusted Stock Prices
5704,JMC Corporation (5704) Adjusted Stock Prices
5706,Mitsui Mining and Smelting Company Limited (5706) Adjusted Stock Prices
5707,Toho Zinc Co. Ltd (5707) Adjusted Stock Prices
5711,Mitsubishi Materials Corporation (5711) Adjusted Stock Prices
5713,Sumitomo Metal Mining Co. Ltd. (5713) Adjusted Stock Prices
5714,"Dowa Holdings Co., Ltd. (5714) Adjusted Stock Prices"
5715,Furukawa Co. Ltd. (5715) Adjusted Stock Prices
5721,"S-Science Co.,Ltd. (5721) Adjusted Stock Prices"
5724,Asaka Riken Co Ltd (5724) Adjusted Stock Prices
5726,"Osaka Titanium technologies Co.,Ltd. (5726) Adjusted Stock Prices"
5727,Toho Titanium Co. Ltd. (5727) Adjusted Stock Prices
5729,Nihon Seiko Co. Ltd. (5729) Adjusted Stock Prices
5741,UACJ Corporation (5741) Adjusted Stock Prices
5742,"NIC Autotec, Inc. (5742) Adjusted Stock Prices"
5753,Nippon Shindo Co. Ltd. (5753) Adjusted Stock Prices
5757,"CK SAN-ETSU Co.,Ltd."
5781,Toho Kinzoku Co. Ltd. (5781) Adjusted Stock Prices
5801,Furukawa Electric Co. Ltd. (5801) Adjusted Stock Prices
5802,Sumitomo Electric Industries Ltd. (5802) Adjusted Stock Prices
5803,Fujikura Ltd. (5803) Adjusted Stock Prices
5805,"SWCC Showa Holdings Co., Ltd. (5805) Adjusted Stock Prices"
5807,Totoku Electric Co. Ltd (5807) Adjusted Stock Prices
5809,Tatsuta Electric Wire and Cable Co. Ltd (5809) Adjusted Stock Prices
5816,Onamba Co. Ltd. (5816) Adjusted Stock Prices
5817,Jmacs Japan Co.Ltd (5817) Adjusted Stock Prices
5819,"Canare Electric Co., Ltd. (5819) Adjusted Stock Prices"
5820,Mitsuboshi Co. Ltd. (5820) Adjusted Stock Prices
5821,Hirakawa Hewtech Corp. (5821) Adjusted Stock Prices
5851,Ryobi Limited (5851) Adjusted Stock Prices
5852,Ahresty Corporation (5852) Adjusted Stock Prices
5856,Tori Holdings Co. Ltd. (5856) Adjusted Stock Prices
5857,Asahi Holdings Inc. (5857) Adjusted Stock Prices
5900,"Daiken Co., Ltd. (5900) Adjusted Stock Prices"
5901,Toyo Seikan Group Holdings Ltd. (5901) Adjusted Stock Prices
5902,Hokkan Holdings Ltd. (5902) Adjusted Stock Prices
5903,Shinpo Co. Ltd. (5903) Adjusted Stock Prices
5905,Nihon Seikan K K (5905) Adjusted Stock Prices
5906,"MK Seiko Co., Ltd. (5906) Adjusted Stock Prices"
5907,"JFE Container Co.,Ltd. (5907) Adjusted Stock Prices"
5909,Corona Corporation (5909) Adjusted Stock Prices
5911,Yokogawa Bridge Holdings Corp. (5911) Adjusted Stock Prices
5912,OSJB Holdings Corporation (5912) Adjusted Stock Prices
5915,Komaihaltec Inc. (5915) Adjusted Stock Prices
5918,Takigami Steel Construction Co. Ltd (5918) Adjusted Stock Prices
5921,Kawagishi Bridge Works Co. Ltd (5921) Adjusted Stock Prices
5922,nasu Denki-Tekko Co. Ltd. (5922) Adjusted Stock Prices
5923,Takadakiko (Steel Construction) Co. Ltd (5923) Adjusted Stock Prices
5928,Almetax Manufacturing Co. Ltd. (5928) Adjusted Stock Prices
5929,Sanwa Holdings Corp. (5929) Adjusted Stock Prices
5930,Bunka Shutter Co. Ltd (5930) Adjusted Stock Prices
5932,Sankyo Tateyama Inc (5932) Adjusted Stock Prices
5933,Alinco Incorporated (5933) Adjusted Stock Prices
5935,Gantan Beauty Industry Co. Ltd (5935) Adjusted Stock Prices
5936,Toyo Shutter.Co. Ltd (5936) Adjusted Stock Prices
5938,Lixil Group Corporation (5938) Adjusted Stock Prices
5939,"Otani Kogyo Co., Ltd. (5939) Adjusted Stock Prices"
5940,Fujisash Co. Ltd. (5940) Adjusted Stock Prices
5941,nakanishi Mfg. Co. Ltd. (5941) Adjusted Stock Prices
5942,Nippon Filcon Co. Ltd. (5942) Adjusted Stock Prices
5943,Noritz Corporation (5943) Adjusted Stock Prices
5945,Tenryu Saw Mfg. Co. Ltd. (5945) Adjusted Stock Prices
5946,Chofu Seisakusho Co Ltd (5946) Adjusted Stock Prices
5947,Rinnai Corporation (5947) Adjusted Stock Prices
5949,Unipres Corporation (5949) Adjusted Stock Prices
5950,Japan Power Fastening Co. Ltd. (5950) Adjusted Stock Prices
5951,Dainichi Co. Ltd (5951) Adjusted Stock Prices
5952,Amatei Incorporated (5952) Adjusted Stock Prices
5955,Yamashina Seiko-Sho Ltd. (5955) Adjusted Stock Prices
5956,Toso Co. Ltd (5956) Adjusted Stock Prices
5957,Nitto Seiko Co. Ltd. (5957) Adjusted Stock Prices
5958,Sanyo Industries Ltd. (5958) Adjusted Stock Prices
5959,Okabe Co. Ltd (5959) Adjusted Stock Prices
5962,Asaka Industrial Co. Ltd. (5962) Adjusted Stock Prices
5964,Toyo Knife Co. Ltd (5964) Adjusted Stock Prices
5965,Fujimak Corporation (5965) Adjusted Stock Prices
5966,Kyoto Tool Co. Ltd. (5966) Adjusted Stock Prices
5967,Tone Co Ltd (5967) Adjusted Stock Prices
5969,Lobtex Co. Ltd. (5969) Adjusted Stock Prices
5970,G-Tekt Corporation (5970) Adjusted Stock Prices
5971,Kyowakogyosyo Co. Ltd. (5971) Adjusted Stock Prices
5973,Toami Corporation (5973) Adjusted Stock Prices
5974,Chugokukogyo Co Ltd (5974) Adjusted Stock Prices
5975,Topre Corporation (5975) Adjusted Stock Prices
5976,Neturen Co. Ltd. (5976) Adjusted Stock Prices
5981,Tokyo Rope Mfg. Co. Ltd (5981) Adjusted Stock Prices
5982,Maruzen Co. Ltd (Metal Products) (5982) Adjusted Stock Prices
5983,Iwabuchi Corporation (5983) Adjusted Stock Prices
5984,Kanefusa Corp (5984) Adjusted Stock Prices
